,Hit@10,MAP@10,MRR@10,Hit@5,MAP@5,MRR@5,Hit@3,MAP@3,MRR@3
avg_results,0.7941387559808613,0.6634599594223654,0.7045159299764563,0.7645933014354067,0.6782866493886232,0.7003708133971293,0.7423444976076554,0.6859848484848484,0.6951555023923445
