,Hit@10,MAP@10,MRR@10,Hit@5,MAP@5,MRR@5,Hit@3,MAP@3,MRR@3
avg_results,0.7333732057416268,0.5732959034302627,0.6535930735930736,0.7072966507177034,0.6114021796916533,0.6499501594896332,0.6843301435406699,0.628249601275917,0.6448365231259968
