,Hit@10,MAP@10,MRR@10,Hit@5,MAP@5,MRR@5,Hit@3,MAP@3,MRR@3
avg_results,0.7606459330143541,0.5577146130116055,0.6391246582365003,0.7303827751196172,0.6085662546517809,0.6350618022328549,0.6791866028708133,0.6238636363636363,0.6241826156299839
