,Hit@10,MAP@10,MRR@10,Hit@5,MAP@5,MRR@5,Hit@3,MAP@3,MRR@3
avg_results,0.8477272727272729,0.7000502859104832,0.7399082934609249,0.8020334928229664,0.7160431618819777,0.7332535885167464,0.770933014354067,0.7219497607655503,0.726555023923445
